,user,date,rating,review
2942,Anonymous,02-Nov-13,0,Very very bad game...Very very bad game...Very very bad game...Very very bad game...Very very bad game...Very very bad game...Very very bad game...Very very bad game...
2945,Anonymous,02-Nov-13,0,"DIRETIDEHats are great, but the people wants diretide  Volvo has spokenwe need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide we need diretide"
2946,Anonymous,02-Nov-13,0,Even League of Legends have better communication between developper and the commnunity.Valve abandoned the game and don't realease updates it's been 4 months since the release of a new heroe.
2948,Anonymous,02-Nov-13,0,adasdadadadasdadqeqweqweqeqeqweadasdadadadasdadqeqweqweqeqeqweadasdadadadasdadqeqweqweqeqeqweadasdadadadasdadqeqweqweqeqeqweadasdadadadasdadqeqweqweqeqeqweadasdadadadasdadqeqweqweqeqeqwe
2951,Anonymous,02-Nov-13,0,Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.
2953,Anonymous,02-Nov-13,0,NO Diretide NO New Hero NO Normal matchmaking system New updates is new sets and tickets. MORE TICKETS AND HATS MORE! MORE TICKETS AND HATS! MORE!MORE
2955,Anonymous,02-Nov-13,0,gib diretide volvo where is it why dont you give us diretidy already you are such a shame still no diretidy while im writing this we need more hats volvo why dont you give us diretide with hats
2956,Anonymous,02-Nov-13,0,more sets and tickets pls kotlmore sets and tickets pls kotlmore sets and tickets pls kotlmore sets and tickets pls kotlmore sets and tickets pls kotl
2965,Anonymous,02-Nov-13,0,Give Diretide! Need offical informacion.Give DiretideGive DiretideGive DiretideGive DiretideGive DiretideGive DiretideGive DiretideGive Diretide
2966,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsDEAL GAME
2968,Anonymous,02-Nov-13,0,We want DIretide! GIve our Diretide! All games have Halloween event!  We expect this mode all year round. And what do we got? Four new sets and courier! Without warning!
2969,Anonymous,02-Nov-13,0,"ANY new heroesafter beta any event modebad matchmakingbad report systemYou take fine game and you turn it into the worst game, ever the created."
2971,Anonymous,02-Nov-13,0,"A community based game that is getting wrecked by careless developers.Terrible matchmaking, hundreds of unfixed bugs, no ladder... list goes long. There is no communications from the developers on ANY of these matters, lack of updates are irritating. And now, we dont even get our halloween event.I would NOT recommend this game to anyone at the moment."
2973,Anonymous,02-Nov-13,0,"Over 600 hours of playing.No new hero since TI3No Global EventsNo Matchmaking at allLame 6.79Visual corrections and HATS, MORE HATS, RAINING HATS... ITS A HATS STORM!"
2974,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO Normal matchmaking systemAnd what New?Another Damned updates is new sets and ticketsAnother Damned updates is new sets and ticketsAnother Damned updates is new sets and tickets
2978,Anonymous,02-Nov-13,0,No Diretide. No communication with the community from Valve. No new hero in more than 3 months only hats and more hats to make more money. Disband Volvo please. Ded gaem.
2986,Anonymous,02-Nov-13,0,"NO Diretide.NO New Heroes.NO Normal matchmaking system.NO Rank system.NO Communication from developers with the players.Only hats, hats, hats, hats, hats, HATS AND HATS!"
2987,Anonymous,02-Nov-13,0,GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!GiVE DIRETIDE!!
2988,Anonymous,02-Nov-13,0,No DIRETIDE!!!Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.GG WP
2989,Anonymous,02-Nov-13,0,Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.GG WPGame is now safe to leave. No statistics will be recorded.
2990,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO Normal matchmaking systemVolvo u suck!!!!!FU Gabe!!!!!MORE! MORE TICKETS AND HATS! MORE!cosmetic items more important for devs than new heroesgood matchmaking systemevents in game
2991,Anonymous,02-Nov-13,0,This  game has turned into LOL!MM  Garbage!Mechanics  Bugged as hellDevs  Sleep all day give no f*cksUpdates  YES (New sets and stuff to make money from)All in one word. Money hungry company that doesn't know how to maintain a game and interact with the community!
2992,Anonymous,02-Nov-13,0,"Valve does nothing. They doesn't care about the game, they only want to get money from it. They are too busy for new heroes and Halloween mode! For example LOL made Absolutly new hero every 2 weeks and valve cant made even 1. It's very sad guys,"
2994,Anonymous,02-Nov-13,0,No New Heroes!Only Donate! Only Tickets!Very bad matchmaking system!No Fixes!NO Diretide!PS. Valve delete the dota2 plz...  Where's Half Life 3?!
2996,Anonymous,02-Nov-13,0,****no DIRETIDE!NO DiretideNO New HeroNO Normal matchmaking systemNew updates is new sets and tickets.MORE TICKETS AND HATSMORE! MORE TICKETS AND HATS! MORE!MORENO DiretideNO New HeroNO Normal matchmaking systemNew updates is new sets and tickets.MORE TICKETS AND HATSMORE! MORE TICKETS AND HATS! MORE!MORE
2997,Anonymous,02-Nov-13,0,diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o diretide volvo o0o
3001,Anonymous,02-Nov-13,0,Give DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDEGive DIRETIDE
3002,Anonymous,02-Nov-13,0,opop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama styleopop gangama style
3007,Anonymous,02-Nov-13,0,NO Diretide .!.NO New HeroNO Normal matchmaking systemNew updates is new sets and tickets.MORE TICKETS AND HATSMORE! MORE TICKETS AND HATS! MORE!MORE
3013,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO Normal matchmaking systemNew updates is new sets and tickets.MORE TICKETS AND HATSMORE! MORE TICKETS AND HATS! MORE!
3015,Anonymous,02-Nov-13,0,Dota 2 become boring.NO DiretideNO New HeroMORE! MORE TICKETS AND HATS! MORE!MORE! MORE TICKETS AND HATS! MORE!MORE! MORE TICKETS AND HATS! MORE!
3019,Anonymous,02-Nov-13,0,"Worst development team ever.The best game in steam.No new heroes,no event for halloween..The game itself is great..But valve ruins everythingI'll quit..Dont try this game."
3023,Anonymous,02-Nov-13,0,"This game is pretty much inferior to WC3 dota in every way besides graphics. It certainly doesn't help that all Valve does is add  cosmetic items to milk it as much as possible, without giving a damn about the actual quality of the game."
3029,Anonymous,02-Nov-13,0,"*The 31 of october,office valve*- Hello,today is the 31 of october,we need to create halloween ebent in dota 2,your ideas?- Event?Nooo,go tipple,and tomorrow we create are sets and couriers- Yes!Exellent idea!Go tipple"
3030,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and tickets[L]
3031,Anonymous,02-Nov-13,0,GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE vGIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDEGIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETIDE GIVE DIRETID
3035,Anonymous,02-Nov-13,0,"No new heroes, no bug fixes, no communication. Valve don't work over dota. Just add new items from workshop. Valve screwed the community over again,4 months no hero,no Halloween event (even though other Valve games have it),just hats. The game is dead. That's it."
3036,Anonymous,02-Nov-13,0,"i thought this game was good,but it turns out that this game sucks!!!!!!No update new heroes, no bug fixed, no edition update, no new activity ,no Halloween DIRETIDE!!! Valve, you wanna give up this game?"
3040,Anonymous,02-Nov-13,0,NO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretideNO deretide
3043,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and tickets[3]
3045,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and tickets[2]
3047,Anonymous,02-Nov-13,0,"No dire tide no bug fixes, no balance decisions, terrible matchmaking, a good tournament only once per year and players pay for the price pool, nothing good,  only hats. Valve sucks."
3048,Anonymous,02-Nov-13,0,Even League of Legends have better communication between developper and the commnunity.Valve abandoned the game and don't realease updates it's been 4 months since the release of a new hero.
3049,Anonymous,02-Nov-13,0,"No updates.No new heroes.No ladder system.No events.Only hats, hats, hats, HATS, HATS, HATS, HATS, HATS, HATS, HATS, HATS, HATS, HATS, HATS and HATS.NEEEEEEEEEEEEEEEEEEDDDDDDDDDD MMMMMMMMMMMMMMMMMMMMMMMOOOOOOOOOOOREEEEEEE HAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAATSSSSSS"
3051,Anonymous,02-Nov-13,0,Last hero released on July 13.International ended 2 months ago since the game went silent.No proper updates Fake lan mode first blood update is a joke.What are they spending their time on.
3056,Anonymous,02-Nov-13,0,Volvo has now abandoned the game! The game is now safe to leave.    No stats will be recorded.No communication.Rubbish matchmaking.No care for the users.One of the most disgraceful communities.4.5 is to high for you Valve. You deserve 0. Rubbish and utter disgrace.
3057,Anonymous,02-Nov-13,0,No Diretide. No communication with the community from Valve. No new hero in more than 3 months only hats and more hats to make more money. Disband Volvo please...
3062,Anonymous,02-Nov-13,0,No big updateNo eventNo ne heroWHY DID YOU ADD EVENT FOR TF2 AND CS GO?Thx for happy halloween valve!Thx for happy halloween valve!Thx for happy halloween valve!
3063,Anonymous,02-Nov-13,0,"If you want to play a MOBA, Id rather tell you to play LoL or HoN, though the grafics wont be as good as its in dota 2, you still have a better staff which will take care of fixes, patches and their community."
3069,Anonymous,02-Nov-13,0,game is shi t  game is shi t game is shi t game is shi t game is shi t game is shi t game is shi t game is shi t game is shi t game is shi t game is shi t
3071,Anonymous,02-Nov-13,0,"no events, no new hero=no players, i going yo LoL volvo, burn with ur ingame shop. if u not make frostivus at this xmas i gonna take all my friends into another MOBA game, better than Dota2"
3073,Anonymous,02-Nov-13,0,daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo daed game daed volvo
3074,Anonymous,02-Nov-13,0,no communication with community no communication with community no communication with community no communication with community no communication with community no communication with community no communication with community no communication with community no communication with community
3078,Anonymous,02-Nov-13,0,"asdsadsd mfnfngjhghfj fdfoeofekfkee. Imsdfdjsngn epsodjfdjfa kfdkfdfnngnnsjjahs lflfljsh djsnsnnsdvns. sjjdsadjsdas, aksdkasdjasfnsdnfn jjsjsjgjje gogogo cs go."
3079,Anonymous,02-Nov-13,0,No region locksNo new heroNo fixed bugsNo normal reporting systemNo normal matchmakingNo eventNo normal trainingBut we have hats...Pls Valve look at the review and fix
3087,Anonymous,02-Nov-13,0,fuk dis  geam me play lol fun fuk dis  geam me play lol fun fuk dis  geam me play lol fun fuk dis  geam me play lol fun fuk dis  geam me play lol fun fuk dis  geam me play lol fun
3088,Anonymous,02-Nov-13,0,Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!Give me Diretide!
3093,Anonymous,02-Nov-13,0,uselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geamuselss ded geam
3099,Anonymous,02-Nov-13,0,"Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!Valve, Give DireTide!"
3101,Anonymous,02-Nov-13,0,Dota for gayDota for gayDota for gayDota for gayDota for gayDota for gayDota for gayDota for gayDota for gayDota for gayDota for gayDota for gayDota for gay
3105,Anonymous,02-Nov-13,0,"This game has turned into hats sale. No new heroes, no bug fixes, no communication. How Valve can reject so big community? GG, Valve. dead gameRIP DIRETIDE 2013-2013"
3113,Anonymous,02-Nov-13,0,Gayb su7cks my pen1s.Gayb su7cks my pen1s.Gayb su7cks my pen1s.Gayb su7cks my pen1s.Gayb su7cks my pen1s.Gayb su7cks my pen1s.Gayb su7cks my pen1s.
3120,Anonymous,02-Nov-13,0,"Very is Diretide?You are so busy?Maybe you create new heroes? NO.Abaddon  july.Titan  february.So only new cosmetic sets, that maded by PLAYERS, not by you!..."
3124,Anonymous,02-Nov-13,0,We need:New heroesNew modsNew festive moodWe need attention and answers!We do not need:Your ticketsYour setsYour couriersAnd the latest patch.
3127,Anonymous,02-Nov-13,0,"NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsSeriously, Gabe?"
3139,Anonymous,02-Nov-13,0,O DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO Normal matchmaking system
3143,Anonymous,02-Nov-13,0,VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID VOLVO GiFF DAIRTAID
3155,Anonymous,02-Nov-13,0,valve just don't look at the players. all they reputation falled in one moment. many players in Dota2 very disappointed by this action( not action)!!!
3159,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets and sets and tickets
3163,Anonymous,02-Nov-13,0,"NO DiretideI do not require Technics but where at least Legion Commander?No normal updates(new sets sucks) need quality, not quantity6.79 broke the gameAxe=DariusRussian everywhere(I am from Russia and I play on EUW)Repotting system doesn't workYou take a perfect game and turn it into worst game ever created.I went to the League of legends(since at the moment it is better)"
3174,Anonymous,02-Nov-13,0,"blradjNov 1, 20130stupid volvo where is my diretide?!?!?111WHERE IS MY NEW CHARACTERS?!?! VOLVO STOP MAKING HATS!!11 I NEED NEW CHARACTERS!11STUPOD VOLVO"
3181,Anonymous,02-Nov-13,0,"New Update? New cosmetical items, awesome.NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNO Normal matchmaking system"
3185,Anonymous,02-Nov-13,0,"give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!give me normal updates, Geybe!!!"
3187,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsNew updates is new sets and ticketsNO DiretideNO New HeroNO UpdatesNO Normal matchmaking systemNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and tickets
3189,Anonymous,02-Nov-13,0,"game is dead, more people game lol, dota mm gavno, valve give only hero items, no balance, very very bad game, go wait blizz dota!!!!!!!!!!!!!!!!!!!!!"
3190,Anonymous,02-Nov-13,0,"Valve very much disappointed me didn't add event diretide, don't add new characters! Valve pay attention to a Halloween before you had to let out event diretide, the assessment of the game Dota 2 was 9.8, and now 4.8. I ask to add event Diretide.Thanks"
3192,Anonymous,02-Nov-13,0,"The lack of new content is discouraging. Clearly, the company uses the community for new updates that only contain items .They are not developing the game after it went public .Yes, they've done a great job with the latest patch, but no heroes or ""annual"" events, that's sad."
3194,Anonymous,02-Nov-13,0,"Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.GG WPRIP Diretide, doesn't matter Valve..."
3196,Anonymous,02-Nov-13,0,"Valve spits on his community, so do not be surprised that the community will not care about you. You made a free game, but only care about their own enrichment at the expense of tickets and hats. Keep on like this"
3200,Anonymous,02-Nov-13,0,unfortunately no dire tire  no skor..unfortunately No new Herounfortunately No updatesunfortunately Never donate DoTA2unfortunately New updates is new sets and ticketsunfortunate..
3208,Anonymous,02-Nov-13,0,"This gaem has turned into hats sale. No new heroes, no bug fixes, no communication. How Valve can reject so big community? GG, Valve. ded gaemRIP DIRETIDE 2012-2013"
3210,Anonymous,02-Nov-13,0,"Diretide was last chance for this game, now its over. 0 heroes since abba release, matchmaking is even worse than %%randomlowtiermoba%%. Loads of hats and 0 decent content, thanks Volvo, if i ever gonna buy a car it won't be a Volvo one."
3212,Anonymous,02-Nov-13,0,No Diretide. No communication with the community from Valve. No new hero in more than 3 months only hats and more hats to make more money. Disband Volvo please!!!
3219,Anonymous,02-Nov-13,0,Garbage matchmakingGarbage communication from the developersGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No region locks.You take a perfect game and turn it into worst game ever created.
3220,Anonymous,02-Nov-13,0,"Valve's you are really big idiots...We...disappointed...So...give diretide!give diretide!give diretide!give diretide!give diretide!give diretide!We need this event,pls Valve do it..."
3225,Anonymous,02-Nov-13,0,Give me mana Valve Give me mana Valve Give me mana Valve Give me mana Valve Give me mana Valve Give me mana ValveGive me mana Valve Give me mana Valve  Give me mana Valve
3228,Anonymous,02-Nov-13,0,no diretideno normal updates for a long timewtf VOLVONew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and tickets
3229,Anonymous,02-Nov-13,0,"Broken MM.Bad communication with comminity.Hats, hats, hats, hats, hats, hats, hats, hats... and tickets only.Broken dreams about Halloween 2013.Sorry, but your wrong Valve.GL"
3241,Anonymous,02-Nov-13,0,NO New HeroNO UpdatesNO Normal matchmaking systemNO DiretideNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and ticketsNew updates is new sets and tickets
3254,Anonymous,02-Nov-13,0,diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide diretide
3255,Anonymous,02-Nov-13,0,"Lazy devs. All they do is add hats once every week and nothing else. No new hero in months, no diretide. Literally nothing. Literally nothing. Literally nothing. Literally nothing. Literally nothing. Literally nothing. Literally nothing. Literally nothing."
3257,Anonymous,02-Nov-13,0,No news. No comments for community. SOOOO MUCH BAD MATCHMAKING. No Diretide. Idiotic patches. Only new sets(horrible) and tickets with couriers. No mercy for this game.
3267,Anonymous,02-Nov-13,0,NO DiretideNO New HeroNO DiretideNO New HeroNO DiretideNO New HeroNO DiretideNO New HeroNO DiretideNO New HeroNO DiretideNO New HeroZero!!!
3269,Anonymous,02-Nov-13,0,gg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rulegg d3ad gaem volvo rule
3270,Anonymous,02-Nov-13,0,"Worst game EVAR!Calling DIRETIDE every year event and dont give it us in this year, GENIUS VALVE, GTFO WITH UR DOTA!SHAME ON U SHAME ON U SHAME ON U  SHAME ON U SHAME ON U  SHAME ON U SHAME ON U"
3271,Anonymous,02-Nov-13,0,Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide! Give Diretide!
3272,Anonymous,02-Nov-13,0,I`m almost done....going to download LoL on my PC. VALVE Plz SAVE ME.I`m almost done....going to download LoL on my PC. VALVE Plz SAVE ME.I`m almost done....going to download LoL on my PC. VALVE Plz SAVE ME.I`m almost done....going to download LoL on my PC. VALVE Plz SAVE ME
3273,Anonymous,02-Nov-13,0,"VALVE JUST IGNORING PLAYERS, thir intrest its only suck off our money.p.s. suck my balls steam moderators who banned me 4 GIVEMEDIRETIDE requestsp.s.s    "
3276,Anonymous,02-Nov-13,0,fuvolvo fuvolvo fuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvofuvolvo
3278,Anonymous,02-Nov-13,0,bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad bad
3279,Anonymous,02-Nov-13,0,volvo plis givew us the direride i beg you very silno blyat i cant eati cant sleapi will kill lil cute cat every hout until you release it syki ebanue!!!
3280,Anonymous,02-Nov-13,0,"Unfortunately the developers let us down, and not even been able to diversify the game in celebration. It's sad that they do not care for its users...."
3281,Anonymous,02-Nov-13,0,Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRETIDE VOLVO? Give DIRET
3284,Anonymous,02-Nov-13,0,"No bugfixes, only hats  Naix and Weaver still too much overpowered.  No communication, only hats. Game abandoned its safe to leave. GG Volvo, now you can have vacation even longer."
3285,Anonymous,02-Nov-13,0,"I'm the great fan of this game, but still.. the way valve updating the game  some kind of a joke. New items and tickets  and no new heroes at all.Also, no Diretide in this year, as it was in previous (Gabe cant count up to 2?)"
3286,Anonymous,02-Nov-13,0,"Bad MM-system, farm ""hats"", a lot of unskilled players in High brackets, each new hero in 6 month, garbage report system, no ladders, anyway, i uninstalled dota ~4 month ago, comeback if only there will be ladder and adequate mm system"
3288,Anonymous,02-Nov-13,0,"Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide,Give diretide."
3289,Anonymous,02-Nov-13,0,"it's not diretide but the fact that the company valve forgot about respect for the gaming community, a huge company to work with consumers do not know howyou want is just our money,only moneyBRAVO VALVE MORE USELESS AND LESS RESPECT FOR THE GAMING COMMUNITY ITS WAY IN YOUR PARADISE"
3291,Anonymous,02-Nov-13,0,No Diretide. No communication with the community from Valve. No new hero in more than 3 months only hats and more hats to make more money. 2013 dota is dead.
3293,Anonymous,02-Nov-13,0,"Happy Halloween.... NOT!2013 dota is dead!valve don't care about community no diretide 2013 Valve screwed the community over again,4 months no hero,no Halloween event valve don't care about community no diretide 2013 valve don't care about community no diretide 2013 valve don't care about community no diretide 2013 valve don't care about community no diretide 2013"
3295,Anonymous,02-Nov-13,0,"it's not diretide but the fact that the company valve forgot about respect for the gaming community, a huge company to work with consumers do not know howyou want is just our money,only moneyBRAVO VALVE MORE USELESS  AND LESS RESPECT FOR THE GAMING COMMUNITY ITS WAY IN YOUR PARADISE"
3297,Anonymous,02-Nov-13,0,"Great game ruined by Valve's greediness.No heroes for 3 months,no ladder,bad matchmaking system,over 1300 bugs and now no Halloween event.The game is not even finished but they released it on July to make their money machine work on full speed.Guess what ,you get a 0 volvo"
3298,Anonymous,02-Nov-13,0,Where the  holdout or diretide?  volvo! russkie pravyat mirom!Where the  holdout or diretide?  volvo! russkie pravyat mirom!Where the  holdout or diretide?  volvo! russkie pravyat mirom!
3299,Anonymous,02-Nov-13,0,"Do not care about their players! They demolish the hope! They force people to not sleep for weeks! They never fall short of expectations! They look at us with a high! They had no time to inform you of upcoming events, even if they will not! I am very offended by the game for the last five days!"
3301,Anonymous,02-Nov-13,0,"the pace of this game feels so slow after playing years of lol. champ balance are bad. also, i dont like the idea of secret shop. i have play about 20 games not even one good game since what i see are people on the losing side always flaming each other, end up stood there typing, its like i can have more fun playing with bots. when i am on the losing side.omg people leaving game and"
3302,Anonymous,02-Nov-13,0,"This gaem has turned into hats sale. No new heroes, no bug fixes, no communication. How Valve can reject so big community? GG, Valve. ded gaemRIP DIRETIDE 2013-2013+++"
3303,Anonymous,02-Nov-13,0,Diretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLSDiretide PLSValve PLS
3304,Anonymous,02-Nov-13,0,"NoDiretide2013 Nov 2, 20130Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No new heroes, no diretide"
3307,Anonymous,02-Nov-13,0,"Garbage matchmakingGarbage report systemGarbage game engine results in 9 games without someone being able to load and you reenter the queue0 communication and 0 visibility no visible MMR no ladders)No new heroes, no diretideYou take a perfect game and turn it into worst game ever created.GG WP. THX VOLVO"
3308,Anonymous,02-Nov-13,0,This game is terrible. All updates it is new suit for heroes. No new hero! No fix bugs! No GIVE US DIRETIDE! LoL is more better. Let's go to play LOL!
3309,Anonymous,02-Nov-13,0,trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play. trash game dont play.
